Store_0,Store_1,Store_2,Store_3,Store_4,Store_5,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Month,Season_0,Season_1,Season_2,Lag_1,Lag_2,Lag_3,Lag_4,Original_Store,Original_Date
0,0,1,1,1,1,0,1.347901851760324,0.1585631244334803,1.3182649104116888,-1.1773633303888247,7,0,0,1,-0.9293458145999206,-0.7955985845894563,-0.590592278447506,-0.5722716706057526,3,2012-07-27
0,1,0,1,1,0,0,-1.7570221323020565,0.17159541295759728,-0.9672473198753675,-2.6915285636148925,12,0,1,0,0.7171325363358857,0.6079420490398569,0.8544981070101746,0.5967961246231175,23,2011-12-23
0,0,1,0,0,1,0,-1.8466812953000076,-0.11511493457298595,-1.0468790585757182,1.0353431258981725,2,0,1,0,0.21258297861355777,-0.14369178479011138,0.01737062262011126,0.45362906495570215,18,2011-02-25
0,1,1,0,1,1,0,0.06822107078956714,0.864478752823176,-1.1614932495745955,-0.4978085052366866,6,0,0,1,1.8339181562077669,1.4392315740144797,-1.2577473100500076,-1.1314799610755144,13,2011-06-10
0,1,0,0,0,1,0,1.3690940175598398,0.3649076927320061,1.0219495260312164,0.28063380902373697,7,0,0,1,-1.1439508523869348,-0.7079013386552249,-0.734177240710986,-0.5072476611434011,36,2011-07-01
1,0,0,0,1,1,0,0.030727238990424063,0.6755105692234725,0.9158703045640972,-0.4337294122945173,9,1,0,0,-0.5086541281157821,-1.393942389021271,-1.2577473100500076,-1.1314799610755144,25,2011-09-30
0,0,0,0,0,1,0,-1.3261147610452368,1.0360705517240552,-1.0320620570395664,0.308322305974057,4,0,1,1,0.3738704052456915,0.6752825060601039,0.8867627293262289,0.8784817211155247,24,2011-04-01
1,0,1,0,0,1,0,-1.8771110718326451,-0.3496961280071003,0.5651570241272185,-0.8411458674206533,12,0,1,0,-1.5889027855111972,-1.393942389021271,-1.2577473100500076,-1.1314799610755144,41,2011-12-23
1,0,0,1,0,0,0,-1.5858546393059678,1.172909581227289,-0.9500176875318648,0.09551642941302649,2,0,1,0,0.6404548004216911,0.7703273862631554,1.1980571013357906,0.8541630761858451,19,2012-02-17
1,0,0,0,1,0,0,0.8257051509055905,1.235898975760523,-0.9809902933161831,1.614428262116292,8,0,0,1,-0.6963041890151518,-0.6285631075925532,-1.2577473100500076,-1.1314799610755144,29,2011-08-05
0,1,0,1,1,1,1,-0.6360109003943399,-0.8492671880982693,0.956945727269628,0.012450938562067018,12,0,1,0,0.7933507226532905,0.9374253618412893,-1.2577473100500076,-1.1314799610755144,1,2010-12-31
0,0,1,0,1,0,0,1.2593294664956818,0.6885428577475895,1.028094507602319,0.28063380902373697,7,0,0,1,-0.7652435001832377,-0.602595499840863,-0.4621879747022298,-1.1314799610755144,37,2011-07-22
1,0,0,0,0,0,0,0.994699088435062,1.1490170522664067,-0.8236803478319839,0.3296820036214475,8,0,0,1,1.4832621461684492,1.1921130167380787,1.1653807543905883,-1.1314799610755144,27,2012-08-10
0,1,1,1,1,1,0,1.49950734555686,0.5147790107593576,1.3208910202615147,-1.1773633303888247,8,0,0,1,0.5683408352892402,0.7553256672070296,0.7013774857463428,-1.1314799610755144,11,2012-08-17
0,1,1,1,1,0,0,1.2908460207616281,-1.5139139028282596,0.9974902132840041,-0.5777095964361812,6,0,0,1,0.8958969281056715,0.9433044990367,1.4927603384728096,0.8208867002078599,6,2010-06-18
0,1,0,1,1,1,0,1.1452178044982888,-1.6442367880694342,0.9601944202439505,-0.027895156994113598,9,1,0,0,0.6063645144852232,0.8530749626350331,1.0433721506913791,-1.1314799610755144,1,2010-09-03
0,1,0,1,1,1,0,-0.6044943461283936,-0.38444889740474686,1.1706517640247487,-0.37518801874241237,1,0,1,0,0.8838692132369641,0.6767036180933699,0.9601161542648147,1.1181727181997687,1,2012-01-06
0,0,0,0,0,1,0,0.018772683924030253,1.7007172664540455,-1.0226110295317041,0.308322305974057,4,0,1,1,0.2796132234938375,0.4574077724461011,0.7846304628091356,0.9650660193148918,24,2011-04-29
0,0,1,0,1,1,0,0.05246279365659396,1.0034898304137614,-0.9768860690302418,-0.04371715525143894,8,0,0,1,0.07690985075949472,0.004741664160984768,0.2691758902363054,0.353414138325823,26,2011-08-26
0,1,1,1,1,0,1,0.1437521232545078,-0.2128570985038667,1.1790742420217943,-1.0056946492968406,11,1,0,0,1.1039622265707572,0.9497998083360903,1.0491750091240406,1.5575099007863,6,2011-11-25
1,0,0,0,0,0,0,-1.4717429773085755,0.25630528836436106,-0.9469794310639379,0.003748839520537797,2,0,1,0,1.173463857030251,1.503821381700616,1.294755365062752,1.2374524804586693,27,2011-02-25
0,1,1,1,0,0,0,0.49097760904657317,0.3735958850814177,1.0427593154655899,0.8043419513412177,10,1,0,0,-0.5643446740191628,-0.3893063630023535,-0.23991824307826504,-0.08886938251558038,43,2012-10-26
0,1,0,0,1,0,0,0.06333057098967872,-0.8970522460200338,0.22386130587321412,0.7133654613615948,10,1,0,0,1.7756232550937359,2.0076339997442405,1.4165021660072137,1.238522198345783,14,2010-10-29
1,0,0,0,1,1,0,0.19265712125339018,-1.1403216318035587,0.7836777392037487,0.02669073699365997,6,0,0,1,-0.5627146480832487,-0.37501746396525826,-1.2577473100500076,-1.1314799610755144,25,2010-06-11
0,1,1,1,1,1,0,1.4169122378254135,0.3475313080331838,1.3187728724834065,-1.1773633303888247,8,0,0,1,0.6930423309136492,0.6408384733325935,0.8636351053612613,0.7838270975497333,11,2012-08-10
0,1,0,1,0,1,0,0.32633078245033553,-1.2489240361712048,0.4237661495009405,1.0400897253753705,10,1,0,0,0.3818304567476987,0.3984377941757739,-1.2577473100500076,-1.1314799610755144,32,2010-10-01
1,0,0,0,1,0,0,-1.9439479024311181,-1.1859346416379706,-1.097396980429316,1.7734393446024155,2,0,1,0,-0.7805425216583347,-0.5520149755378729,-0.5022984287260462,-1.1314799610755144,29,2010-02-05
1,0,0,1,1,1,0,1.4462552366247432,0.7819409255037649,-1.1580983656993364,0.34392180205303974,7,0,0,1,-0.7433668008159292,-0.5029345989103694,-0.3967835331020373,-1.1314799610755144,42,2011-07-29
0,1,0,0,1,1,0,0.7528910427739209,1.1490170522664067,-0.927244603317967,0.29329140762959754,8,0,0,1,-0.5868950840450496,-0.39452486581258933,-0.3325816353342712,-1.1314799610755144,15,2012-08-10
0,1,1,0,1,0,0,-0.3860520217333852,-0.22371733894063198,-1.1989315505809588,0.7291874596189202,1,0,1,0,1.148121855396489,1.609367431926532,2.3734276015006457,1.9597732768461984,10,2011-01-28
0,1,0,1,1,0,0,-0.7968540049239978,-0.8666435727970926,-1.0835980608453657,-1.8885621520556142,4,0,1,1,0.5511865486896966,2.525209798810075,0.8891574883754074,0.8002378848188058,23,2010-04-30
0,1,0,0,1,0,0,0.6746430459757091,0.8036614063772946,0.3180693488429604,0.6350465699878326,8,0,0,1,1.5976936242569721,1.7795856874107863,2.099695385333735,1.4829573167372336,14,2011-08-26
0,1,0,1,0,1,0,-1.2777531519130085,-1.3162575268791443,0.4314890679535002,1.0400897253753705,12,0,1,0,0.11470368290843032,0.4649159464434476,0.5113776677987057,-1.1314799610755144,32,2010-12-10
0,1,0,1,0,1,1,-1.7412638551690829,-1.6550970285061983,0.39265791296204255,0.9427844360928166,2,0,1,0,0.6224241376651839,0.21295346896081999,0.5769933004421083,0.5980768108740451,32,2010-02-12
0,1,1,0,1,1,0,-0.5376575155299207,1.1099201866940547,-1.1079563526503533,-1.4692791982364835,4,0,1,1,1.6186435500182612,1.834571294050628,1.5386676869384714,-1.1314799610755144,13,2012-04-20
0,0,1,1,1,1,0,0.5491202177785774,-1.2033110263367939,1.0152438408098898,-0.3791435183067437,4,0,1,1,-0.9636663168543274,-0.7718272560330061,-0.6671667068471556,-0.4792465025600679,3,2010-04-30
0,1,1,0,1,0,0,-0.31486808020167845,-0.8079982744385638,-1.22819873645054,1.536900470655397,2,0,1,0,1.1658083737374145,1.1877063897306945,1.706596120136755,2.418480181391502,10,2010-02-05
1,0,0,0,1,0,0,-0.07197325680722909,1.5465018522519896,-0.9329209391732616,1.0424630251139693,4,0,1,1,-0.7241113628439975,-0.6314712527456124,-0.4267434690723169,-0.39292743091768767,29,2012-04-20
1,0,0,0,1,1,0,-1.5510777518400958,0.2150363747046555,0.8414789471918229,-0.3791435183067437,3,0,1,1,-0.4053683854546069,-0.4260090674995333,-0.2520424086189191,-1.1314799610755144,25,2011-03-04
0,1,0,1,1,0,0,0.2513431188520494,-1.1272893432794417,-1.0718334148327502,-1.9747920425580392,7,0,0,1,0.4331194862879903,0.624658004078438,2.6105559062440533,0.967407217241864,23,2010-07-02
0,0,0,0,0,1,0,-0.725670063392291,0.8362421276875874,-0.9705028231924943,0.4997684848876985,11,1,0,0,0.33413345361065494,0.36850139779337715,0.5695825411170149,0.8652180405677953,24,2011-11-11
0,0,1,0,1,0,0,0.7371327656409481,0.6429298479131786,1.1889367320272197,-0.6591928874614084,5,0,1,1,-0.777239698584122,-0.6170407286220935,-0.47666773724710426,-0.3537140863255932,37,2012-05-18
0,1,0,0,0,1,0,0.7621286535070433,-0.217201194678573,1.0774022176514297,-0.08406325080761956,10,1,0,0,-1.0201119896202244,-0.9742495599597725,-0.5806072872969708,-0.6196200470763561,36,2011-10-14
0,1,0,0,1,0,0,-0.9984512744527243,0.6320696074764144,0.2776972534886407,0.5749229766099946,3,0,1,1,2.061212529914186,1.611756794938272,1.87460588184138,2.1508702532631077,14,2011-03-25
0,0,0,1,0,1,0,0.6925748785752993,-1.1272893432794417,-0.9728050996988454,0.4831553867175059,7,0,0,1,1.4025056045397861,0.05757504500340631,0.12120500314771654,-1.1314799610755144,22,2010-07-02
0,0,0,1,1,0,0,-2.3471424414885713,-0.9622136886406206,-1.2089170896955723,-0.47328440793783133,1,0,1,0,-1.2004665581801595,-0.9504411895982118,-1.2577473100500076,-1.1314799610755144,44,2011-01-07
1,0,0,0,0,1,0,-0.302913525135285,0.4517896162261225,0.5121534325971987,0.6326732702492336,8,0,0,1,-0.8368291510568071,-0.4610866423025935,-0.48836020850515127,-1.1314799610755144,7,2011-08-12
0,0,1,1,0,1,0,0.45946105478062677,-1.3488382481894383,0.21790886822735575,0.7283963597060543,9,1,0,0,-0.19305298774718524,-0.15570230993633957,-0.08767507583167243,-1.1314799610755144,45,2010-09-24
0,1,1,0,1,0,1,-0.5528724037962398,-1.0990527181438543,-1.2268049411567348,1.536900470655397,2,0,1,0,1.9320931576206706,1.204388876907749,1.2904059117604283,1.7665630365979583,10,2010-02-12
0,1,1,0,1,1,0,0.88058742643767,-1.0512676602220898,-1.2375968886420452,0.10184522871595676,8,0,0,1,1.551006191681915,1.6315174318898775,1.9288780786892596,1.6023904866212164,13,2010-08-20
0,0,1,1,0,1,0,0.6099797708438536,-1.2576122285206164,0.21638458079865425,0.7283963597060543,8,0,0,1,-0.49998942747659486,-0.07733242071511374,-0.03557275522137102,0.012422466226899584,45,2010-08-27
0,0,1,1,1,0,0,-0.5327670157300327,-0.4821910613356276,1.1764247769140364,-1.2042607274262782,12,0,1,0,-1.1093357522374263,-0.8680038799896629,-1.2577473100500076,-1.1314799610755144,5,2011-12-23
0,1,0,1,1,1,0,-0.6099282347949362,-0.351868176094453,1.1449451683698841,0.03460173612232264,12,0,1,0,0.9002558338189376,0.9384548847508655,0.7860331366491732,1.0367788233489512,1,2011-12-02
0,1,1,0,1,1,1,-1.5923753057058188,-0.6516108121491552,-1.1917535135622606,-0.27867382937272583,2,0,1,0,1.6179702728515988,1.5677197221662524,1.7284587353128538,1.9838734423128743,13,2011-02-11
0,0,1,0,0,1,0,0.43989905558107384,0.9774252533655264,-0.9761020591774762,0.8446880468973983,9,1,0,0,0.02622918698525009,0.30527633680991784,-0.02371806042365666,0.11511871516143382,18,2011-09-02
0,1,1,1,0,1,0,2.0124664356784714,0.788457069765824,-1.1585339267286503,0.4902752859333027,7,0,0,1,-1.1662272634113608,-1.393942389021271,-1.2577473100500076,-1.1314799610755144,33,2011-07-22
0,0,0,0,1,0,0,-0.07306003454053775,0.9839413976275854,1.3074609676700195,-1.7050269722706362,3,0,1,1,-0.8104874528435911,-0.7002237506457071,-0.4894663569070683,-1.1314799610755144,9,2012-03-23
0,1,0,1,0,0,0,1.2740009658953462,0.6603062326120019,1.2279352727969,-0.9946192505167124,8,0,0,1,1.7328381488575428,-1.393942389021271,-1.2577473100500076,-1.1314799610755144,31,2012-08-31
0,1,0,0,1,1,0,-1.1739658783820468,0.6364137036511197,-0.9694416596495395,0.03460173612232264,12,0,1,0,-0.6409143580594661,-0.4488168245205923,-0.27129671202205574,-0.22700651916771503,15,2011-12-09
0,0,0,1,0,1,0,-0.2963928587354342,1.2054903025375818,-0.8376618735901973,-0.25256753224813816,3,0,1,1,0.2097028743785259,1.4276492406260182,0.17493743640571982,0.21663073847879644,22,2012-03-23
0,1,1,1,0,0,0,0.5458598845786526,1.2098343987122882,0.9970247386983618,1.386591487210802,4,0,1,1,-0.6454902345043473,-0.4275465598567052,-0.2661459165852893,-0.13641563407203297,43,2012-04-13
1,0,0,1,0,1,0,0.7664757644402772,-1.1033968143185595,0.9279326433143464,0.29882910701966126,5,0,1,1,-0.9504959975711724,-0.7500029998259669,-0.5664712090649658,-1.1314799610755144,30,2010-05-21
1,0,0,0,1,1,0,-0.6343807337943772,-1.2380637957344405,0.7909834830094363,-0.26759843059259764,10,1,0,0,-0.559901863537255,-0.2775950632245459,-0.3023724224846925,-0.148268630823328,25,2010-10-08
1,0,0,1,1,1,0,1.4071312382256373,1.722437747327574,-1.1102339879579108,-0.3482906217049589,5,0,1,1,-0.8194437169344678,-0.596405929300007,-0.3782998849332297,-0.28977247886338375,42,2012-05-25
1,0,0,0,1,1,0,-0.7283870077255625,-0.9057404383694454,0.7938332848440611,-0.26759843059259764,10,1,0,0,-0.5063227764807112,-0.42335595956636957,-0.15588401311325215,-0.1974729648324019,25,2010-10-22
0,1,0,0,1,0,1,0.6165004372437048,0.877511041347293,0.3208886558759873,0.6350465699878326,9,1,0,0,1.4286043064511673,2.0489625836013756,1.7089544823998752,1.9308150960896622,14,2011-09-09
0,0,1,0,0,1,0,0.04376857179012577,-1.3423221039273794,-1.0655271608462833,1.2022652075129587,9,1,0,0,-0.7204371495845164,0.12950150768252264,0.4194249321325778,0.07494902059567489,18,2010-09-17
1,0,0,0,0,0,0,-1.6304125263716163,0.12381035503583374,-0.9595656595494199,0.003748839520537797,1,0,1,0,1.1227267590306378,1.2116097724738017,1.6024194752940935,1.363933501759084,27,2011-01-21
0,1,1,0,1,1,0,-0.9446557766539536,0.4626498566628878,-1.1669431492472926,-0.4978085052366866,4,0,1,1,1.5329436752972052,1.630882375431453,1.665488767858578,1.787936673058809,13,2011-04-08
0,1,0,1,1,1,0,0.6050892710439651,0.8883712817840573,1.0569128152390204,-0.11096064784507306,4,0,1,1,0.9543845725697867,0.953911266977404,1.0443883160739655,0.8665893422391013,1,2011-04-15
0,1,0,1,0,0,0,1.0202383651678117,0.04561662389112895,1.084436507056828,0.02352633734219518,9,1,0,0,0.6165298678062656,1.7392294130782289,-1.2577473100500076,-1.1314799610755144,31,2011-09-30
0,0,1,1,1,0,0,0.7235480439745919,0.768908636979648,1.2375035729675983,-1.5990195839465537,5,0,1,1,-0.852669363106218,-0.9415994954730607,-0.73863258100815,-1.1314799610755144,5,2012-05-11
0,1,1,0,1,0,0,1.5451520103558163,0.9969736861517033,-1.1595182938833353,0.34392180205303974,7,0,0,1,1.9047667423819892,1.927173080937553,1.3068719522992862,1.3596813282227291,10,2011-07-08
1,0,0,0,0,1,0,-1.058767438651346,0.3562195003825954,0.5336407508372132,0.5464433797468087,10,1,0,0,-0.5121241827380563,-0.6845625935668775,-0.33699488390677806,-0.3793009525886735,7,2011-10-07
1,0,0,1,0,1,0,0.4203370563815209,-1.1424936798909124,0.9246586893177344,0.29882910701966126,4,0,1,1,-0.8571815322946947,-0.7917767819605493,-0.6221627012009721,-0.4556649244242099,30,2010-04-16
1,0,0,0,0,1,1,-1.8602660169663636,-1.6550970285061983,0.39265791296204255,0.9427844360928166,2,0,1,0,-0.7446108744492466,-0.3782905299595877,-0.55757135034871,-0.23132106113080333,7,2010-02-12
0,1,1,0,1,1,0,-1.4902181987748198,-0.6233741870135666,-1.1295114862676578,-1.3593163103480697,1,0,1,0,1.4414706836801414,1.550682581663817,1.7278319183833455,1.7263750903534296,13,2012-01-20
0,1,1,0,0,1,0,0.8034262073727665,-1.5530107684006114,1.0477678005061688,-1.1923942287332836,8,0,0,1,-0.2460104313408462,0.048911533167269663,0.07082367504517198,0.1140381982426059,8,2010-08-27
0,0,0,1,0,1,0,-0.08555797847358532,1.665964497056399,-0.9158426337784982,0.3399663024887091,5,0,1,1,0.005021943633640112,0.30255973080282594,1.5272356283320494,0.2691613934513557,22,2011-05-20
0,1,1,1,1,0,0,1.389742794492701,-1.5530107684006114,1.0002973733196499,-0.6718504860672689,8,0,0,1,2.0232272870014265,1.146053621931614,1.0555860451464922,1.1238457900429342,6,2010-08-27
1,0,1,0,0,0,0,-1.7135510229697162,-0.7841057454776824,0.4468968384372266,-0.9558553547862649,1,0,1,0,-0.6855800164485423,-1.393942389021271,-1.2577473100500076,-1.1314799610755144,16,2011-01-21
0,0,0,0,0,1,0,-1.3114432616455718,0.6016609342534741,-0.9686585370959686,0.4997684848876985,12,0,1,0,0.6990973941629128,0.4199266145761095,0.4818296806677548,0.6549798754221261,24,2011-12-16
0,1,0,1,1,0,0,-1.1386456020495206,0.5473597320696506,-0.9701601842498564,-2.6915285636148925,11,1,0,0,0.8982381055575064,0.5132933919720913,0.7346627875432956,2.65030488028225,23,2011-11-04
1,0,0,1,0,1,0,0.37143205838263815,1.1794257254893468,1.2089174882473726,-0.7367206789223041,4,0,1,1,-0.8326132655653276,-0.7037596075002496,-0.6633944901296358,-0.5101108220119168,30,2012-04-20
0,0,0,1,0,0,0,1.4343006815583499,0.6581341845246492,1.0404398536455608,0.08602323045863142,6,0,0,1,1.2109447401263047,1.2776305508257173,1.4737910211571417,2.2157074204798586,2,2011-06-17
1,0,0,0,0,1,0,-0.1393534762723561,-1.3097413826170863,0.4148846214787984,0.9451577358314155,8,0,0,1,-0.7474389114885829,-0.5975793791579762,-0.2552730082757324,-0.44696411972989575,7,2010-08-27
1,0,0,0,0,0,0,-1.02344716231882,0.7211235790578835,-0.8613774984463087,0.1477290236622018,1,0,1,0,0.8467275777033654,1.1637529263459274,1.3139991604820696,1.6647164040408222,27,2012-01-13
0,0,1,0,1,0,0,0.6213909370435925,-1.3336339115779676,0.935744736621911,0.5171726829707569,10,1,0,0,-0.730190685585304,-0.6283559248714917,-0.49092554666007776,-0.3678699948562401,37,2010-10-15
1,0,1,0,0,0,0,-1.7553919657020935,0.09557372990024614,0.5561795983512459,-1.2580555215011853,12,0,1,0,-0.845724035903421,-0.5418995945522889,-1.2577473100500076,-1.1314799610755144,16,2011-12-02
0,0,0,1,0,0,0,-0.8392383365230294,-0.7775896012156235,0.948200197781152,0.1627599220066613,1,0,1,0,1.5479281903595745,1.2469629346723647,1.3791633533995868,1.5389648507568392,2,2011-01-07
0,0,0,1,1,0,0,-1.18972415551502,0.09991782607495148,-1.1176254448658032,-1.6203792815939435,3,0,1,1,-1.125997030086363,-1.0275569729295722,-0.8200003091845437,-1.1314799610755144,44,2012-03-09
0,0,0,1,0,0,0,1.3685506286931852,-1.5443225760511998,0.9403021367550919,0.21892801582016727,7,0,0,1,1.2336927903554018,1.564816453326049,1.3488936336958135,1.4464536230973382,2,2010-07-16
1,0,1,0,0,1,0,-1.0125793849857347,-1.22285945912297,0.39438045132153193,-0.36332152004941765,5,0,1,1,2.045561962550422,-1.393942389021271,-1.2577473100500076,-1.1314799610755144,41,2010-05-07
1,0,1,0,0,0,0,-1.2152634322477696,0.7146074347958244,0.47393091084376926,-1.1734078308244926,4,0,1,1,-0.7371829423018282,-0.6929525321367346,-0.4167593299204697,-1.1314799610755144,16,2011-04-29
0,0,1,0,0,0,0,0.5713991613114022,1.1685654850525826,-1.1601226860884009,-1.4843100965809428,5,0,1,1,1.8230072770673864,1.4190748350782176,1.5051600433786374,2.233178091064538,4,2011-05-13
0,1,1,1,1,1,0,0.005731351124328549,0.05647686432789326,1.2721087842267778,-0.7826044738685485,2,0,1,0,0.641129988163835,0.7584608940721214,0.7506333235820176,0.9424556672207429,11,2012-02-03
0,1,0,0,0,1,0,-0.05349803534098481,0.2476170960149494,0.9943974483548256,0.4530935900285869,3,0,1,1,-1.0396894157542502,-0.8574408019948884,-0.8434997782611215,-0.46948483547690645,36,2011-03-11
1,0,0,1,0,0,0,-0.5566761258628196,-0.6342344274503319,-1.0835980608453657,0.2869626083266679,4,0,1,1,0.6985221022245356,0.708858661106063,0.8784421848757883,1.2693979890288845,19,2010-04-30
1,0,1,0,1,0,0,0.21276250931959725,0.6429298479131786,1.1660182464800737,-0.457462409680506,3,0,1,1,-1.5889027855111972,-1.393942389021271,-1.2577473100500076,-1.1314799610755144,39,2012-03-02
0,1,0,1,1,1,1,0.8621122049714254,0.46047780857553416,1.0715519634383341,0.11054732775748599,9,1,0,0,0.9155389605904459,1.004967216640017,1.0596441597395503,1.119166156052311,1,2011-09-09
0,1,1,1,0,0,0,-0.906618555988156,-0.7623852646041529,0.7532303811082129,2.0376667154997543,1,0,1,0,-0.5201237783359617,-0.5040856359017958,-0.3038899666741583,-0.16205670007615278,43,2011-01-14
0,1,0,1,1,0,0,0.5377090515788385,-1.177246449288559,-1.0694588787374901,-1.9747920425580392,8,0,0,1,0.7044883317415196,0.9520080814436962,0.6247430736495876,0.8163679411024082,23,2010-08-06
0,0,1,1,0,1,0,-0.06979970134061213,1.1902859659261122,0.46581833945066375,0.6682727663282164,10,1,0,0,-0.43012377619440584,-0.3668446424681194,0.04178032524239866,0.0633594676112868,45,2012-10-26
0,0,0,1,1,1,0,-1.5048896981744848,-1.2793327093941451,-0.9961194955747722,1.1389772144836559,2,0,1,0,-0.20934178365343517,-0.14046065205757718,-0.041264330667501445,-1.1314799610755144,35,2010-02-19
1,0,1,0,0,1,0,-1.9086276260985915,-0.14769565588327985,0.5603419265890885,-0.8411458674206533,12,0,1,0,0.29877504326715676,2.0342004702036545,-1.2577473100500076,-1.1314799610755144,41,2011-12-16
1,0,0,1,1,0,0,0.21113234271963446,0.8861992336967046,0.8999645843442033,-0.4337294122945173,9,1,0,0,1.6307242472322647,1.5008165886325053,1.8291654137094058,-1.1314799610755144,20,2011-09-16
0,0,1,0,1,1,0,-0.09099186714012789,-1.0360633236106191,-1.0758719892658126,0.5456522798339428,6,0,0,1,0.12036807360978888,0.17730512325235795,0.12278954133928226,0.36129211233303965,26,2010-06-04
0,1,1,0,0,0,0,-0.3023701362686309,0.864478752823176,-1.1614932495745955,-0.8292793687276594,6,0,0,1,-0.1875717393527331,0.03578693711558168,-1.2577473100500076,-1.1314799610755144,17,2011-06-10
0,1,0,0,1,0,1,0.5833537163777957,-1.3792469214123795,0.2160700833858372,0.7283963597060543,9,1,0,0,1.9476573637616017,1.4522663671617093,2.140487752202218,1.7688686517884973,14,2010-09-10
0,1,0,0,0,1,0,1.1620628593645708,-0.01302867446739988,1.0610630556327623,0.28063380902373697,9,1,0,0,-0.9346402119232957,-0.8759068536023934,-0.7282065534841304,-0.7264974794307797,36,2011-09-30
0,0,1,1,0,1,0,-0.9386784991207568,0.8796830894346457,0.40661591629001154,0.47603548750170904,2,0,1,0,-0.3682514750154797,-0.30094513589679456,-0.24397562525139854,0.13898247097307234,45,2012-02-24
1,0,0,1,1,0,0,1.0359966423007851,0.30626239437347824,1.0413656693409248,-0.4289828128173194,7,0,0,1,1.588447594903095,1.6429123301099615,1.5994536678611082,1.886390948354332,20,2012-07-06
0,0,0,1,0,1,0,-1.6831212464370784,0.4517896162261225,-0.8587081321177725,-0.25256753224813816,1,0,1,0,-0.03104870998319734,0.10949816058761928,0.41674357268262685,1.5912141171574237,22,2012-01-20
0,0,1,0,0,1,0,0.395341168515425,1.1229524752181717,-1.0012764116252697,0.9119315394910318,6,0,0,1,0.013408904396683555,-0.5747779522573327,0.24593069045239163,0.5081806878403679,18,2011-06-24
1,0,1,0,1,0,0,-0.40181029886635844,-0.7775896012156235,0.9255508622282712,0.4530935900285869,1,0,1,0,0.7440014249400524,-1.393942389021271,-1.2577473100500076,-1.1314799610755144,39,2011-01-07
0,1,0,0,0,0,0,-0.9506330541871503,-0.9774180252520912,-1.2169488268461026,1.8889399318808937,12,0,1,0,-0.10145452430330658,0.19845914388679783,-1.2577473100500076,-1.1314799610755144,34,2010-12-17
0,0,0,1,0,0,0,-0.9403086657207197,-0.703739966245625,0.9685278031143245,0.1627599220066613,1,0,1,0,1.3747044995977653,1.2684196198681037,1.6626231674291798,1.4168609152026483,2,2011-01-28
1,0,0,1,0,0,0,-1.0843067153840957,0.6364137036511197,-0.9694416596495395,0.03460173612232264,12,0,1,0,0.6669659779188294,0.7636295888296148,0.8177709846185074,0.9569315719577206,19,2011-12-09
0,1,0,1,1,1,0,1.1941228024971715,-1.6333765476326698,0.9599683955624277,-0.027895156994113598,9,1,0,0,0.8843632495239645,0.9683267987104656,1.1100376848759443,1.1340807878923416,1,2010-09-17
0,0,0,1,0,1,0,-1.2668853745799233,-1.2337196995597342,-0.9933551830886431,0.364490399787563,3,0,1,1,-0.14870225320749691,0.07547517173070808,0.2261868764346261,0.5055592996101632,22,2010-03-05
1,0,1,0,1,1,0,-2.2629171671571626,0.22372456705406715,-1.043741362872827,-2.142505224085691,3,0,1,1,-0.11246875112752719,-0.003480707943808113,-1.2577473100500076,-1.1314799610755144,40,2011-03-04
0,1,0,0,0,0,0,0.8881948705708295,0.08254144137612819,-1.115358228251109,1.386591487210802,6,0,0,1,0.3813149706384813,0.009066166185084233,0.31399363701141225,-1.1314799610755144,34,2012-06-15
0,1,1,1,0,0,0,1.0968561953660607,-1.5530107684006114,0.7531254329025969,1.5772465662115775,8,0,0,1,-0.6016007514186006,-0.3858360032071333,-0.37943598781533594,-0.19895656766571612,43,2010-08-27
1,0,1,1,0,0,0,1.610902063220981,1.6485881123575756,-1.1139225652947244,2.4553674694931527,8,0,0,1,-1.0201736899696099,-0.8453955066178613,-0.7477145432334602,-0.6129676681839874,38,2012-08-31
0,1,1,1,1,1,0,-0.7044778975927752,-0.7493529760800359,1.072202153141253,-0.21459473643055646,2,0,1,0,0.6214759945132285,0.7094955196801078,0.8667296542802092,0.8319812805234733,11,2011-02-04
1,0,1,0,1,0,0,0.4083825013151275,0.04127252771642361,1.0814735810045875,-0.08406325080761956,10,1,0,0,0.37702338461425355,0.8065271339200539,-1.2577473100500076,-1.1314799610755144,39,2011-10-21
0,0,0,0,0,1,0,-1.252757264046913,-0.2910508296485715,-1.0657946365455455,0.3581616004846334,12,0,1,0,1.0200673961329096,0.7641722225012083,0.5325876818744748,0.5691896932991414,24,2010-12-03
1,0,0,1,0,1,1,1.018064809701195,0.46047780857553416,1.062647427362292,0.02352633734219518,9,1,0,0,-0.8456898703183334,-0.6805860361520248,-0.5765192929604503,-0.5504204217598571,30,2011-09-09
0,0,1,0,1,0,0,1.1799946919641608,-1.4444083640329664,0.920406306641337,0.42540509307826685,7,0,0,1,-0.7878645372809296,-0.5839777979323049,-0.5020939340935767,-0.3818089144532949,37,2010-07-02
0,1,0,1,1,1,0,0.8061431517060376,0.8318980315128821,1.2444071902063802,-0.723271980403577,9,1,0,0,0.7076068083646144,0.9389208755051799,1.073872657408187,1.183347212680514,1,2012-09-14
1,0,0,0,0,0,0,0.42088044524817464,-0.6255462351009202,-0.9785501485181518,0.18649291939264934,5,0,1,1,0.8071822455504828,0.9034217116536856,1.2667632321675366,1.382746890921655,27,2010-05-28
